Order ID,Order Date,Ship Date,Segment,Country,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
IN-2023-1689,2023-07-09,2023-04-12,Corporate,India,Mumbai,Technology,Machines,1349.49,1,0.1,-286.65
IN-2023-1690,2023-02-12,2023-09-02,Home Office,India,Hyderabad,Furniture,Bookcases,1449.24,5,0.0,345.99
IN-2023-1691,2023-03-16,2023-06-15,Home Office,India,Pune,Furniture,Chairs,1478.59,7,0.05,-192.71
IN-2023-1692,2023-07-02,2023-06-19,Consumer,India,Mumbai,Technology,Accessories,763.92,1,0.1,-22.3
IN-2023-1693,2023-06-26,2023-02-09,Home Office,India,Bengaluru,Office Supplies,Binders,1590.66,9,0.0,-322.45
IN-2023-1694,2023-01-27,2023-08-26,Consumer,India,Hyderabad,Office Supplies,Pens,275.73,6,0.2,24.02
IN-2023-1695,2023-11-05,2023-03-27,Home Office,India,Delhi,Technology,Copiers,473.35,6,0.3,-32.51
IN-2023-1696,2023-11-23,2023-09-02,Home Office,India,Hyderabad,Furniture,Tables,583.41,5,0.1,273.21
IN-2023-1697,2023-05-20,2023-06-20,Home Office,India,Bengaluru,Furniture,Bookcases,1348.6,5,0.05,-390.25
IN-2023-1698,2023-01-01,2023-03-05,Corporate,India,Hyderabad,Office Supplies,Binders,1542.04,6,0.0,-278.33
IN-2023-1699,2023-09-15,2023-06-03,Consumer,India,Hyderabad,Furniture,Bookcases,1926.56,5,0.05,388.14
IN-2023-1700,2023-02-20,2023-12-16,Home Office,India,Chennai,Furniture,Furnishings,937.17,6,0.0,-181.83
IN-2023-1701,2023-02-23,2023-02-13,Consumer,India,Chennai,Office Supplies,Storage,51.22,9,0.2,-10.08
IN-2023-1702,2023-02-17,2023-02-07,Corporate,India,Kolkata,Technology,Copiers,505.7,5,0.0,157.03
IN-2023-1703,2023-01-01,2023-09-21,Home Office,India,Mumbai,Office Supplies,Binders,363.68,2,0.3,111.68
IN-2023-1704,2023-08-13,2023-02-23,Consumer,India,Mumbai,Furniture,Bookcases,1903.04,4,0.1,642.26
IN-2023-1705,2023-06-17,2023-03-27,Consumer,India,Kolkata,Office Supplies,Paper,1130.67,9,0.0,506.12
IN-2023-1706,2023-05-11,2023-11-16,Consumer,India,Bengaluru,Office Supplies,Pens,701.39,4,0.05,-76.4
IN-2023-1707,2023-08-12,2023-03-17,Consumer,India,Pune,Office Supplies,Binders,648.82,7,0.1,87.78
IN-2023-1708,2023-02-09,2023-12-21,Home Office,India,Delhi,Furniture,Tables,592.32,9,0.1,182.21
IN-2023-1709,2023-02-15,2023-10-25,Home Office,India,Delhi,Furniture,Tables,1562.94,1,0.0,713.08
IN-2023-1710,2023-10-17,2023-08-04,Corporate,India,Kolkata,Office Supplies,Paper,737.43,8,0.1,313.21
IN-2023-1711,2023-02-14,2023-02-05,Consumer,India,Kolkata,Office Supplies,Storage,1954.15,9,0.1,857.15
IN-2023-1712,2023-12-03,2023-11-11,Home Office,India,Delhi,Office Supplies,Binders,1470.84,6,0.1,-203.47
IN-2023-1713,2023-11-05,2023-05-15,Home Office,India,Delhi,Technology,Phones,1468.7,3,0.2,250.41
IN-2023-1714,2023-02-06,2023-07-27,Home Office,India,Bengaluru,Furniture,Tables,661.28,4,0.2,18.78
IN-2023-1715,2023-02-23,2023-02-14,Home Office,India,Delhi,Office Supplies,Pens,755.25,8,0.3,-155.28
IN-2023-1716,2023-08-11,2023-07-25,Home Office,India,Hyderabad,Office Supplies,Paper,1895.06,3,0.3,530.29
IN-2023-1717,2023-12-18,2023-07-13,Home Office,India,Kolkata,Furniture,Tables,315.31,6,0.3,-55.55
IN-2023-1718,2023-02-01,2023-08-19,Corporate,India,Hyderabad,Furniture,Furnishings,449.2,3,0.3,98.66
IN-2023-1719,2023-12-13,2023-02-02,Consumer,India,Mumbai,Furniture,Furnishings,361.1,6,0.1,146.58
IN-2023-1720,2023-11-18,2023-08-05,Consumer,India,Hyderabad,Technology,Machines,1023.26,1,0.1,-233.45
IN-2023-1721,2023-12-25,2023-11-08,Home Office,India,Kolkata,Office Supplies,Paper,1399.26,6,0.0,610.78
IN-2023-1722,2023-12-27,2023-02-14,Consumer,India,Bengaluru,Technology,Machines,1067.34,3,0.2,489.15
IN-2023-1723,2023-05-01,2023-01-02,Corporate,India,Pune,Office Supplies,Storage,290.47,8,0.2,-5.64
IN-2023-1724,2023-08-07,2023-07-14,Home Office,India,Kolkata,Office Supplies,Storage,778.04,9,0.3,263.57
IN-2023-1725,2023-12-15,2023-10-26,Corporate,India,Delhi,Furniture,Tables,187.29,9,0.2,-55.59
IN-2023-1726,2023-02-10,2023-03-26,Home Office,India,Mumbai,Technology,Copiers,811.85,7,0.3,-103.58
IN-2023-1727,2023-09-19,2023-07-23,Home Office,India,Bengaluru,Furniture,Furnishings,379.95,9,0.2,-86.2
IN-2023-1728,2023-05-27,2023-01-16,Home Office,India,Bengaluru,Technology,Copiers,830.64,3,0.1,162.53
IN-2023-1729,2023-02-12,2023-06-06,Corporate,India,Pune,Office Supplies,Pens,355.39,9,0.05,132.93
IN-2023-1730,2023-10-02,2023-12-23,Consumer,India,Mumbai,Technology,Machines,732.51,9,0.05,45.56
IN-2023-1731,2023-11-01,2023-11-20,Consumer,India,Kolkata,Furniture,Tables,1706.47,8,0.3,256.18
IN-2023-1732,2023-08-23,2023-03-18,Consumer,India,Hyderabad,Furniture,Tables,892.63,9,0.05,55.14
IN-2023-1733,2023-07-14,2023-08-02,Consumer,India,Pune,Technology,Machines,1742.79,9,0.1,-34.6
IN-2023-1734,2023-08-02,2023-12-17,Home Office,India,Kolkata,Office Supplies,Paper,996.27,1,0.3,0.95
IN-2023-1735,2023-05-26,2023-05-05,Corporate,India,Delhi,Furniture,Bookcases,1470.42,9,0.0,656.88
IN-2023-1736,2023-08-10,2023-09-17,Home Office,India,Hyderabad,Office Supplies,Paper,751.99,4,0.0,30.86
IN-2023-1737,2023-06-04,2023-07-21,Home Office,India,Delhi,Furniture,Bookcases,1749.4,1,0.0,845.2
IN-2023-1738,2023-08-03,2023-04-06,Home Office,India,Hyderabad,Office Supplies,Paper,420.37,4,0.3,-29.84
IN-2023-1739,2023-11-07,2023-12-07,Home Office,India,Pune,Technology,Machines,857.56,8,0.0,-73.24
IN-2023-1740,2023-07-23,2023-04-25,Home Office,India,Bengaluru,Technology,Machines,921.23,8,0.0,61.32
IN-2023-1741,2023-12-05,2023-09-23,Consumer,India,Kolkata,Furniture,Tables,938.16,8,0.0,341.64
IN-2023-1742,2023-05-13,2023-12-11,Consumer,India,Chennai,Office Supplies,Pens,1450.3,5,0.05,597.33
IN-2023-1743,2023-07-05,2023-07-18,Home Office,India,Kolkata,Furniture,Bookcases,946.25,6,0.1,466.94
IN-2023-1744,2023-11-16,2023-08-23,Consumer,India,Delhi,Office Supplies,Paper,1512.81,1,0.05,82.24
IN-2023-1745,2023-03-24,2023-08-08,Consumer,India,Mumbai,Office Supplies,Binders,1602.76,2,0.2,750.37
IN-2023-1746,2023-07-10,2023-12-25,Consumer,India,Chennai,Office Supplies,Paper,1884.35,7,0.0,-375.94
IN-2023-1747,2023-08-22,2023-09-05,Home Office,India,Pune,Technology,Accessories,1977.32,4,0.1,-61.15
IN-2023-1748,2023-09-12,2023-05-06,Consumer,India,Pune,Office Supplies,Storage,1202.07,6,0.1,-118.15
IN-2023-1749,2023-07-05,2023-02-02,Consumer,India,Kolkata,Technology,Copiers,273.75,6,0.1,61.72
IN-2023-1750,2023-01-22,2023-07-14,Consumer,India,Kolkata,Technology,Accessories,611.92,2,0.05,304.42
IN-2023-1751,2023-12-12,2023-01-27,Consumer,India,Chennai,Technology,Accessories,841.14,6,0.2,-18.65
IN-2023-1752,2023-10-11,2023-06-06,Corporate,India,Chennai,Office Supplies,Pens,1099.34,1,0.2,308.96
IN-2023-1753,2023-06-12,2023-05-08,Corporate,India,Kolkata,Technology,Phones,1853.08,5,0.0,-382.38
IN-2023-1754,2023-11-07,2023-01-17,Corporate,India,Chennai,Technology,Machines,1264.02,3,0.05,118.72
IN-2023-1755,2023-04-24,2023-07-25,Home Office,India,Pune,Furniture,Tables,514.51,1,0.2,28.28
IN-2023-1756,2023-08-11,2023-09-12,Corporate,India,Hyderabad,Technology,Machines,1927.77,7,0.0,938.26
IN-2023-1757,2023-07-11,2023-02-07,Consumer,India,Chennai,Technology,Machines,1716.31,5,0.0,646.03
IN-2023-1758,2023-05-17,2023-05-12,Home Office,India,Bengaluru,Technology,Phones,490.05,2,0.3,-73.74
IN-2023-1759,2023-10-07,2023-09-07,Corporate,India,Chennai,Technology,Machines,1723.82,9,0.1,760.13
IN-2023-1760,2023-06-17,2023-09-05,Home Office,India,Chennai,Technology,Accessories,169.62,2,0.1,33.71
IN-2023-1761,2023-02-10,2023-12-11,Corporate,India,Kolkata,Furniture,Furnishings,1959.56,1,0.0,200.32
IN-2023-1762,2023-11-17,2023-07-14,Consumer,India,Chennai,Furniture,Chairs,1192.03,4,0.1,368.1
IN-2023-1763,2023-07-22,2023-05-04,Consumer,India,Bengaluru,Furniture,Furnishings,518.3,6,0.3,-79.27
IN-2023-1764,2023-07-20,2023-01-14,Consumer,India,Chennai,Office Supplies,Storage,1329.2,7,0.0,396.12
IN-2023-1765,2023-08-03,2023-09-19,Corporate,India,Pune,Furniture,Chairs,1844.07,4,0.3,-6.65
IN-2023-1766,2023-01-05,2023-10-13,Home Office,India,Pune,Furniture,Tables,218.91,2,0.0,16.76
IN-2023-1767,2023-12-12,2023-11-17,Corporate,India,Mumbai,Technology,Phones,798.84,1,0.1,-65.62
IN-2023-1768,2023-10-11,2023-12-06,Consumer,India,Kolkata,Furniture,Chairs,763.76,9,0.0,60.93
IN-2023-1769,2023-06-09,2023-08-25,Home Office,India,Mumbai,Technology,Machines,1539.99,5,0.0,-336.52
IN-2023-1770,2023-03-10,2023-01-14,Corporate,India,Mumbai,Furniture,Bookcases,646.12,6,0.3,143.11
IN-2023-1771,2023-01-13,2023-02-09,Corporate,India,Mumbai,Office Supplies,Storage,724.03,2,0.1,256.47
IN-2023-1772,2023-06-15,2023-03-11,Consumer,India,Kolkata,Office Supplies,Storage,1195.37,9,0.05,71.53
IN-2023-1773,2023-09-18,2023-02-07,Home Office,India,Kolkata,Technology,Accessories,1020.18,4,0.2,425.42
IN-2023-1774,2023-10-07,2023-06-10,Corporate,India,Delhi,Technology,Accessories,847.05,2,0.2,29.12
IN-2023-1775,2023-07-21,2023-08-04,Consumer,India,Bengaluru,Furniture,Bookcases,750.05,3,0.05,7.84
IN-2023-1776,2023-08-23,2023-08-13,Corporate,India,Delhi,Technology,Copiers,346.36,1,0.2,-35.65
IN-2023-1777,2023-11-05,2023-01-26,Corporate,India,Pune,Office Supplies,Paper,1328.1,1,0.1,519.98
IN-2023-1778,2023-10-14,2023-12-15,Corporate,India,Delhi,Office Supplies,Pens,1379.36,3,0.2,467.82
IN-2023-1779,2023-02-17,2023-08-07,Corporate,India,Bengaluru,Office Supplies,Paper,1340.63,8,0.3,465.32
IN-2023-1780,2023-05-19,2023-04-08,Home Office,India,Hyderabad,Technology,Copiers,842.49,1,0.0,374.01
IN-2023-1781,2023-07-09,2023-06-19,Consumer,India,Hyderabad,Furniture,Furnishings,905.4,2,0.2,-177.13
IN-2023-1782,2023-06-05,2023-01-26,Home Office,India,Chennai,Office Supplies,Pens,1203.04,3,0.3,494.55
IN-2023-1783,2023-09-10,2023-08-24,Consumer,India,Chennai,Office Supplies,Paper,1925.01,4,0.2,-233.15
IN-2023-1784,2023-10-19,2023-09-03,Consumer,India,Hyderabad,Furniture,Furnishings,396.87,8,0.05,-73.71
IN-2023-1785,2023-03-25,2023-05-09,Consumer,India,Bengaluru,Furniture,Bookcases,1989.4,5,0.0,-478.93
IN-2023-1786,2023-09-06,2023-07-02,Consumer,India,Kolkata,Office Supplies,Paper,218.59,7,0.2,13.04
IN-2023-1787,2023-09-26,2023-04-04,Consumer,India,Hyderabad,Technology,Phones,1216.47,6,0.3,-87.4
IN-2023-1788,2023-08-06,2023-10-05,Corporate,India,Delhi,Furniture,Bookcases,270.04,4,0.2,11.85
IN-2023-1789,2023-01-15,2023-04-20,Corporate,India,Bengaluru,Furniture,Bookcases,156.75,2,0.0,13.41
IN-2023-1790,2023-10-22,2023-04-01,Consumer,India,Bengaluru,Office Supplies,Pens,1619.93,1,0.05,45.74
IN-2023-1791,2023-01-02,2023-11-10,Consumer,India,Kolkata,Furniture,Chairs,606.88,7,0.3,-134.46
IN-2023-1792,2023-11-18,2023-05-06,Home Office,India,Kolkata,Technology,Phones,1645.3,9,0.05,591.34
IN-2023-1793,2023-04-04,2023-06-26,Consumer,India,Mumbai,Office Supplies,Pens,1601.31,9,0.05,-312.73
IN-2023-1794,2023-06-06,2023-02-02,Consumer,India,Pune,Furniture,Bookcases,990.34,2,0.1,313.13
IN-2023-1795,2023-05-12,2023-08-10,Corporate,India,Delhi,Office Supplies,Paper,1926.28,8,0.05,-440.72
IN-2023-1796,2023-05-18,2023-09-18,Corporate,India,Mumbai,Office Supplies,Binders,764.94,5,0.1,362.9
IN-2023-1797,2023-06-14,2023-04-26,Corporate,India,Pune,Office Supplies,Paper,1823.42,3,0.05,-95.01
IN-2023-1798,2023-11-16,2023-09-08,Home Office,India,Hyderabad,Technology,Copiers,1395.16,3,0.0,-298.85
IN-2023-1799,2023-10-09,2023-04-23,Home Office,India,Bengaluru,Technology,Copiers,491.0,9,0.1,172.66
IN-2023-1800,2023-09-13,2023-05-22,Consumer,India,Bengaluru,Technology,Phones,647.48,9,0.2,-57.51
IN-2023-1801,2023-09-01,2023-09-10,Home Office,India,Hyderabad,Office Supplies,Storage,982.65,6,0.05,-86.01
IN-2023-1802,2023-03-02,2023-11-09,Home Office,India,Pune,Technology,Copiers,1889.23,6,0.2,-25.36
IN-2023-1803,2023-10-08,2023-10-26,Corporate,India,Delhi,Technology,Phones,797.96,2,0.0,332.74
IN-2023-1804,2023-03-03,2023-12-22,Consumer,India,Kolkata,Office Supplies,Paper,1377.11,8,0.2,279.69
IN-2023-1805,2023-11-20,2023-03-21,Consumer,India,Pune,Furniture,Furnishings,1710.4,5,0.2,824.9
IN-2023-1806,2023-11-21,2023-04-20,Home Office,India,Delhi,Technology,Accessories,789.76,8,0.2,310.23
IN-2023-1807,2023-10-06,2023-10-13,Consumer,India,Hyderabad,Technology,Phones,795.36,9,0.3,220.78
IN-2023-1808,2023-12-21,2023-02-10,Corporate,India,Mumbai,Technology,Copiers,154.24,1,0.3,-40.18
IN-2023-1809,2023-11-15,2023-02-17,Consumer,India,Bengaluru,Office Supplies,Paper,1206.32,4,0.0,374.73
IN-2023-1810,2023-11-17,2023-03-22,Home Office,India,Chennai,Technology,Copiers,1647.83,5,0.0,431.9
IN-2023-1811,2023-07-15,2023-04-10,Home Office,India,Delhi,Furniture,Tables,1302.11,7,0.0,495.25
IN-2023-1812,2023-09-20,2023-06-24,Corporate,India,Pune,Office Supplies,Storage,856.02,6,0.2,41.81
IN-2023-1813,2023-02-25,2023-07-05,Corporate,India,Pune,Furniture,Bookcases,1096.38,8,0.0,403.43
IN-2023-1814,2023-06-03,2023-06-22,Consumer,India,Pune,Technology,Phones,110.58,4,0.3,-11.88
IN-2023-1815,2023-01-27,2023-09-27,Corporate,India,Kolkata,Office Supplies,Storage,1350.72,3,0.05,-31.75
IN-2023-1816,2023-05-23,2023-12-20,Consumer,India,Kolkata,Technology,Phones,1395.55,8,0.3,-32.26
IN-2023-1817,2023-09-13,2023-12-27,Consumer,India,Bengaluru,Furniture,Bookcases,375.19,2,0.1,147.27
IN-2023-1818,2023-08-23,2023-11-12,Consumer,India,Pune,Technology,Copiers,1493.03,2,0.1,498.87
IN-2023-1819,2023-09-13,2023-12-11,Consumer,India,Delhi,Office Supplies,Storage,68.37,9,0.05,-6.32
IN-2023-1820,2023-09-11,2023-09-18,Corporate,India,Delhi,Office Supplies,Paper,349.68,4,0.0,114.41
IN-2023-1821,2023-11-08,2023-05-05,Consumer,India,Mumbai,Office Supplies,Pens,1472.57,1,0.0,-282.15
IN-2023-1822,2023-01-26,2023-10-25,Home Office,India,Kolkata,Furniture,Bookcases,581.95,2,0.0,37.3
IN-2023-1823,2023-02-27,2023-10-03,Home Office,India,Delhi,Technology,Accessories,901.33,8,0.1,9.45
IN-2023-1824,2023-04-01,2023-01-26,Home Office,India,Delhi,Technology,Phones,1947.28,5,0.05,670.81
IN-2023-1825,2023-08-11,2023-11-22,Home Office,India,Delhi,Furniture,Bookcases,893.9,2,0.2,-244.61
IN-2023-1826,2023-12-10,2023-05-18,Consumer,India,Mumbai,Technology,Accessories,227.32,4,0.2,14.06
IN-2023-1827,2023-06-20,2023-07-26,Home Office,India,Hyderabad,Technology,Accessories,1937.09,5,0.2,962.6
IN-2023-1828,2023-05-20,2023-05-24,Corporate,India,Chennai,Furniture,Tables,861.03,5,0.1,22.76
IN-2023-1829,2023-12-22,2023-08-19,Home Office,India,Bengaluru,Technology,Phones,1416.97,7,0.3,-286.25
IN-2023-1830,2023-11-18,2023-07-18,Corporate,India,Hyderabad,Office Supplies,Paper,187.4,1,0.0,-7.57
IN-2023-1831,2023-09-07,2023-09-13,Corporate,India,Pune,Office Supplies,Storage,366.26,6,0.05,159.03
IN-2023-1832,2023-03-15,2023-08-06,Home Office,India,Hyderabad,Office Supplies,Pens,969.74,4,0.05,433.35
IN-2023-1833,2023-05-22,2023-02-15,Consumer,India,Hyderabad,Office Supplies,Binders,647.08,3,0.0,-70.27
IN-2023-1834,2023-02-06,2023-10-18,Home Office,India,Pune,Office Supplies,Pens,950.52,4,0.0,156.62
IN-2023-1835,2023-12-26,2023-08-13,Home Office,India,Hyderabad,Furniture,Bookcases,1241.5,5,0.1,82.69
IN-2023-1836,2023-08-18,2023-12-04,Home Office,India,Mumbai,Technology,Copiers,1625.09,3,0.05,763.0
IN-2023-1837,2023-03-15,2023-02-25,Consumer,India,Delhi,Office Supplies,Binders,848.64,4,0.05,69.93
IN-2023-1838,2023-07-03,2023-07-04,Corporate,India,Bengaluru,Furniture,Chairs,1833.33,9,0.05,190.57
IN-2023-1839,2023-10-07,2023-10-06,Home Office,India,Kolkata,Furniture,Chairs,1868.27,2,0.1,-8.94
IN-2023-1840,2023-10-07,2023-08-02,Consumer,India,Mumbai,Office Supplies,Binders,407.98,7,0.1,2.66
IN-2023-1841,2023-09-17,2023-04-07,Consumer,India,Pune,Furniture,Bookcases,337.54,4,0.1,51.51
IN-2023-1842,2023-09-10,2023-04-17,Consumer,India,Kolkata,Technology,Machines,527.2,6,0.2,251.81
IN-2023-1843,2023-11-25,2023-03-22,Corporate,India,Mumbai,Office Supplies,Storage,68.16,7,0.2,-4.92
IN-2023-1844,2023-11-05,2023-06-27,Corporate,India,Hyderabad,Technology,Accessories,896.4,8,0.2,112.54
IN-2023-1845,2023-11-18,2023-06-11,Home Office,India,Bengaluru,Technology,Machines,379.79,4,0.3,19.82
IN-2023-1846,2023-11-06,2023-01-22,Corporate,India,Hyderabad,Office Supplies,Pens,148.49,5,0.3,48.78
IN-2023-1847,2023-10-05,2023-10-04,Corporate,India,Kolkata,Office Supplies,Binders,204.54,2,0.2,17.98
IN-2023-1848,2023-12-13,2023-01-01,Home Office,India,Bengaluru,Office Supplies,Storage,888.84,2,0.0,-52.29
IN-2023-1849,2023-09-17,2023-08-17,Corporate,India,Hyderabad,Technology,Phones,154.47,1,0.3,-20.66
IN-2023-1850,2023-01-10,2023-10-03,Consumer,India,Delhi,Technology,Copiers,1458.63,6,0.0,-362.61
IN-2023-1851,2023-04-17,2023-01-12,Home Office,India,Chennai,Furniture,Bookcases,1934.14,9,0.0,85.59
IN-2023-1852,2023-10-15,2023-01-16,Home Office,India,Hyderabad,Office Supplies,Pens,986.04,1,0.05,-176.34
IN-2023-1853,2023-09-22,2023-12-17,Corporate,India,Chennai,Technology,Machines,1946.62,2,0.0,-84.51
IN-2023-1854,2023-11-12,2023-09-27,Consumer,India,Kolkata,Office Supplies,Binders,182.62,6,0.05,41.87
IN-2023-1855,2023-07-25,2023-11-16,Consumer,India,Chennai,Furniture,Bookcases,737.0,7,0.2,-62.79
IN-2023-1856,2023-05-11,2023-03-27,Home Office,India,Kolkata,Office Supplies,Paper,878.42,3,0.0,171.87
IN-2023-1857,2023-03-26,2023-01-13,Consumer,India,Mumbai,Furniture,Tables,1017.78,5,0.05,-243.46
IN-2023-1858,2023-05-02,2023-01-08,Home Office,India,Bengaluru,Office Supplies,Paper,506.69,1,0.2,67.13
IN-2023-1859,2023-11-10,2023-09-17,Consumer,India,Hyderabad,Office Supplies,Binders,1179.3,2,0.05,243.66
IN-2023-1860,2023-06-08,2023-06-18,Home Office,India,Pune,Technology,Copiers,835.43,3,0.0,206.44
IN-2023-1861,2023-07-16,2023-12-21,Corporate,India,Bengaluru,Furniture,Bookcases,1256.92,1,0.1,-89.23
IN-2023-1862,2023-02-17,2023-12-23,Home Office,India,Hyderabad,Technology,Copiers,1795.32,6,0.1,-179.67
IN-2023-1863,2023-07-25,2023-01-07,Corporate,India,Chennai,Office Supplies,Paper,1190.9,4,0.1,567.5
IN-2023-1864,2023-02-11,2023-04-03,Home Office,India,Chennai,Office Supplies,Storage,545.59,5,0.1,48.12
IN-2023-1865,2023-04-15,2023-01-12,Corporate,India,Kolkata,Furniture,Chairs,1395.65,5,0.2,105.15
IN-2023-1866,2023-05-26,2023-11-12,Home Office,India,Bengaluru,Technology,Accessories,1348.28,2,0.0,91.79
IN-2023-1867,2023-10-26,2023-04-17,Home Office,India,Chennai,Furniture,Bookcases,1728.58,9,0.0,-469.93
IN-2023-1868,2023-04-21,2023-05-11,Home Office,India,Hyderabad,Office Supplies,Paper,712.34,3,0.3,219.75
IN-2023-1869,2023-07-03,2023-01-20,Corporate,India,Hyderabad,Technology,Phones,944.37,6,0.1,374.98
IN-2023-1870,2023-12-16,2023-01-13,Home Office,India,Pune,Furniture,Tables,984.94,1,0.0,-263.87
IN-2023-1871,2023-06-16,2023-09-16,Home Office,India,Mumbai,Office Supplies,Binders,1247.63,1,0.0,442.06
IN-2023-1872,2023-02-20,2023-02-17,Consumer,India,Delhi,Office Supplies,Binders,1351.46,9,0.3,77.56
IN-2023-1873,2023-12-07,2023-08-22,Consumer,India,Chennai,Technology,Machines,1373.39,1,0.3,640.36
IN-2023-1874,2023-05-17,2023-12-08,Home Office,India,Pune,Furniture,Chairs,579.83,8,0.3,-140.28
IN-2023-1875,2023-01-04,2023-07-22,Corporate,India,Chennai,Technology,Copiers,293.92,5,0.05,-35.21
IN-2023-1876,2023-04-10,2023-12-01,Consumer,India,Delhi,Office Supplies,Binders,487.52,7,0.05,91.45
IN-2023-1877,2023-08-18,2023-03-02,Home Office,India,Delhi,Office Supplies,Binders,770.3,9,0.05,114.22
IN-2023-1878,2023-06-11,2023-01-21,Consumer,India,Chennai,Furniture,Tables,883.64,5,0.1,325.84
IN-2023-1879,2023-04-10,2023-09-10,Corporate,India,Chennai,Technology,Copiers,817.68,9,0.0,-205.26
IN-2023-1880,2023-03-18,2023-10-24,Consumer,India,Delhi,Furniture,Tables,514.93,4,0.2,135.5
IN-2023-1881,2023-03-05,2023-07-01,Consumer,India,Chennai,Furniture,Bookcases,1367.51,4,0.05,488.51
IN-2023-1882,2023-06-02,2023-03-20,Consumer,India,Delhi,Technology,Machines,716.94,8,0.0,255.6
IN-2023-1883,2023-05-22,2023-09-09,Corporate,India,Pune,Office Supplies,Binders,486.37,4,0.0,115.48
IN-2023-1884,2023-01-01,2023-12-06,Consumer,India,Delhi,Furniture,Bookcases,1366.5,8,0.05,491.53
IN-2023-1885,2023-06-08,2023-03-26,Consumer,India,Mumbai,Furniture,Bookcases,1707.84,1,0.05,699.45
IN-2023-1886,2023-01-15,2023-02-25,Consumer,India,Kolkata,Furniture,Tables,1352.64,2,0.05,222.08
IN-2023-1887,2023-09-06,2023-06-27,Home Office,India,Kolkata,Technology,Copiers,706.08,7,0.1,-44.72
IN-2023-1888,2023-05-12,2023-09-03,Consumer,India,Chennai,Furniture,Furnishings,1943.88,9,0.3,755.83
IN-2023-1889,2023-07-27,2023-04-13,Consumer,India,Pune,Technology,Phones,1318.68,9,0.0,32.82
IN-2023-1890,2023-07-27,2023-06-10,Corporate,India,Pune,Furniture,Furnishings,1968.01,3,0.05,390.95
IN-2023-1891,2023-01-23,2023-06-04,Consumer,India,Bengaluru,Furniture,Chairs,743.76,5,0.3,226.68
IN-2023-1892,2023-11-01,2023-01-12,Corporate,India,Bengaluru,Furniture,Chairs,337.53,6,0.1,118.09
IN-2023-1893,2023-09-06,2023-09-19,Home Office,India,Chennai,Furniture,Chairs,355.03,7,0.3,-21.58
IN-2023-1894,2023-04-26,2023-10-01,Corporate,India,Chennai,Furniture,Tables,717.55,8,0.1,350.93
IN-2023-1895,2023-03-15,2023-08-03,Consumer,India,Hyderabad,Furniture,Chairs,154.2,3,0.1,19.11
IN-2023-1896,2023-01-10,2023-12-25,Home Office,India,Bengaluru,Furniture,Tables,1507.09,1,0.2,-82.9
IN-2023-1897,2023-10-16,2023-04-01,Home Office,India,Delhi,Technology,Machines,1185.67,1,0.0,82.45
IN-2023-1898,2023-03-15,2023-06-04,Consumer,India,Chennai,Furniture,Chairs,115.41,7,0.2,38.85
IN-2023-1899,2023-10-16,2023-05-23,Home Office,India,Kolkata,Office Supplies,Pens,229.37,7,0.2,-17.53
IN-2023-1900,2023-01-08,2023-06-16,Corporate,India,Bengaluru,Technology,Accessories,880.49,3,0.05,22.81
IN-2023-1901,2023-08-22,2023-04-11,Corporate,India,Kolkata,Furniture,Tables,877.92,7,0.1,117.56
IN-2023-1902,2023-12-08,2023-08-16,Corporate,India,Kolkata,Furniture,Tables,1286.01,5,0.05,-171.14
IN-2023-1903,2023-04-12,2023-02-10,Corporate,India,Kolkata,Furniture,Furnishings,637.4,2,0.0,35.57
IN-2023-1904,2023-10-14,2023-06-25,Consumer,India,Delhi,Furniture,Furnishings,1391.83,9,0.2,160.78
IN-2023-1905,2023-12-25,2023-07-17,Corporate,India,Bengaluru,Furniture,Tables,433.06,8,0.3,5.73
IN-2023-1906,2023-05-26,2023-03-23,Corporate,India,Kolkata,Office Supplies,Storage,1688.78,7,0.3,652.43
IN-2023-1907,2023-12-15,2023-08-07,Consumer,India,Kolkata,Office Supplies,Pens,1511.72,2,0.2,609.77
IN-2023-1908,2023-12-01,2023-04-10,Home Office,India,Pune,Office Supplies,Pens,1852.23,5,0.0,25.14
IN-2023-1909,2023-01-16,2023-08-05,Consumer,India,Mumbai,Technology,Machines,336.44,6,0.0,-38.06
IN-2023-1910,2023-02-12,2023-11-03,Consumer,India,Kolkata,Furniture,Tables,274.84,5,0.2,-28.01
IN-2023-1911,2023-05-27,2023-12-02,Home Office,India,Hyderabad,Office Supplies,Binders,1249.43,2,0.0,84.46
IN-2023-1912,2023-07-10,2023-06-21,Consumer,India,Mumbai,Furniture,Bookcases,1155.27,2,0.0,153.41
IN-2023-1913,2023-04-18,2023-04-22,Home Office,India,Mumbai,Technology,Accessories,705.09,9,0.2,-157.91
IN-2023-1914,2023-09-03,2023-10-13,Home Office,India,Kolkata,Office Supplies,Binders,938.54,5,0.0,72.14
IN-2023-1915,2023-04-09,2023-10-09,Corporate,India,Kolkata,Technology,Machines,1692.79,3,0.05,-347.41
IN-2023-1916,2023-11-11,2023-07-26,Home Office,India,Mumbai,Technology,Machines,313.72,7,0.3,71.89
IN-2023-1917,2023-10-18,2023-02-04,Corporate,India,Chennai,Technology,Copiers,1170.94,9,0.2,560.31
IN-2023-1918,2023-01-02,2023-02-16,Home Office,India,Bengaluru,Technology,Phones,1686.46,7,0.0,-62.37
